26325;Large Drone Control Range Augmentor II Blueprint;787;0.01
26326;Large Drone Durability Enhancer II;778;20
26327;Large Drone Durability Enhancer II Blueprint;787;0.01
26328;Large Drone Mining Augmentor II;778;20
26329;Large Drone Mining Augmentor II Blueprint;787;0.01
26330;Large Drone Repair Augmentor II;778;20
26331;Large Drone Repair Augmentor II Blueprint;787;0.01
26332;Large Drone Scope Chip II;778;20
26333;Large Drone Scope Chip II Blueprint;787;0.01
26334;Large Drone Speed Augmentor II;778;20
26335;Large Drone Speed Augmentor II Blueprint;787;0.01
26338;Large Sentry Damage Augmentor II;778;20
26339;Large Sentry Damage Augmentor II Blueprint;787;0.01
26340;Large Stasis Drone Augmentor II;778;20
26341;Large Stasis Drone Augmentor II Blueprint;787;0.01
26342;Large Emission Scope Sharpener II;1233;20.0
26343;Large Emission Scope Sharpener II Blueprint;787;0.01
26344;Large Signal Disruption Amplifier II;786;20.0
26345;Large Signal Disruption Amplifier II Blueprint;787;0.01
26346;Large Memetic Algorithm Bank II;1233;20.0
26347;Large Memetic Algorithm Bank II Blueprint;787;0.01
26348;Large Liquid Cooled Electronics II;781;20.0
26349;Large Liquid Cooled Electronics II Blueprint;787;0.01
26350;Large Gravity Capacitor Upgrade II;1233;20.0
26351;Large Gravity Capacitor Upgrade II Blueprint;787;0.01
26352;Large Particle Dispersion Augmentor II;786;20
26353;Large Particle Dispersion Augmentor II Blueprint;787;0.01
26354;Large Inverted Signal Field Projector II;786;20
26355;Large Inverted Signal Field Projector II Blueprint;787;0.01
26356;Large Tracking Diagnostic Subroutines II;786;20
26357;Large Tracking Diagnostic Subroutines II Blueprint;787;0.01
26358;Large Ionic Field Projector II;1234;20
26359;Large Ionic Field Projector II Blueprint;787;0.01
26360;Large Particle Dispersion Projector II;786;20
26361;Large Particle Dispersion Projector II Blueprint;787;0.01
26362;Large Signal Focusing Kit II;1233;20
26363;Large Signal Focusing Kit II Blueprint;787;0.01
26364;Large Targeting System Subcontroller II;1234;20
26365;Large Targeting System Subcontroller II Blueprint;787;0.01
26366;Large Targeting Systems Stabilizer II;786;20
26367;Large Targeting Systems Stabilizer II Blueprint;787;0.01
26368;Large Egress Port Maximizer II;781;20.0
26369;Large Egress Port Maximizer II Blueprint;787;0.01
26370;Large Ancillary Current Router II;781;20.0
26371;Large Ancillary Current Router II Blueprint;787;0.01
26372;Large Powergrid Subroutine Maximizer II;781;20.0
26373;Large Powergrid Subroutine Maximizer II Blueprint;787;0.01
26374;Large Capacitor Control Circuit II;781;20.0
26375;Large Capacitor Control Circuit II Blueprint;787;0.01
26376;Large Semiconductor Memory Cell II;781;20.0
26377;Large Semiconductor Memory Cell II Blueprint;787;0.01
26378;Large Energy Discharge Elutriation II;775;20
26379;Large Energy Discharge Elutriation II Blueprint;787;0.01
26380;Large Energy Burst Aerator II;775;20
26381;Large Energy Burst Aerator II Blueprint;787;0.01
26382;Large Energy Collision Accelerator II;775;20
26383;Large Energy Collision Accelerator II Blueprint;787;0.01
26384;Large Algid Energy Administrations Unit II;775;20
26385;Large Algid Energy Administrations Unit II Blueprint;787;0.01
26386;Large Energy Ambit Extension II;775;20
26387;Large Energy Ambit Extension II Blueprint;787;0.01
26388;Large Energy Locus Coordinator II;775;20
26389;Large Energy Locus Coordinator II Blueprint;787;0.01
26390;Large Energy Metastasis Adjuster II;775;20
26391;Large Energy Metastasis Adjuster II Blueprint;787;0.01
26392;Large Hybrid Discharge Elutriation II;776;20
26393;Large Hybrid Discharge Elutriation II Blueprint;787;0.01
26394;Large Hybrid Burst Aerator II;776;20
26395;Large Hybrid Burst Aerator II Blueprint;787;0.01
26396;Large Hybrid Collision Accelerator II;776;20
26397;Large Hybrid Collision Accelerator II Blueprint;787;0.01
26398;Large Algid Hybrid Administrations Unit II;776;20.0
26399;Large Algid Hybrid Administrations Unit II Blueprint;787;0.01
26400;Large Hybrid Ambit Extension II;776;20
26401;Large Hybrid Ambit Extension II Blueprint;787;0.01
26402;Large Hybrid Locus Coordinator II;776;20
26403;Large Hybrid Locus Coordinator II Blueprint;787;0.01
26404;Large Hybrid Metastasis Adjuster II;776;20
26405;Large Hybrid Metastasis Adjuster II Blueprint;787;0.01
26406;Large Bay Loading Accelerator II;779;20
26407;Large Bay Loading Accelerator II Blueprint;787;0.01
26412;Large Warhead Flare Catalyst II;779;20
26413;Large Warhead Flare Catalyst II Blueprint;787;0.01
26414;Large Warhead Rigor Catalyst II;779;20
26415;Large Warhead Rigor Catalyst II Blueprint;787;0.01
26416;Large Hydraulic Bay Thrusters II;779;20
26417;Large Hydraulic Bay Thrusters II Blueprint;787;0.01
26418;Large Rocket Fuel Cache Partition II;779;20
26419;Large Rocket Fuel Cache Partition II Blueprint;787;0.01
26420;Large Warhead Calefaction Catalyst II;779;20
26421;Large Warhead Calefaction Catalyst II Blueprint;787;0.01
26424;Large Projectile Collision Accelerator II;777;20
26425;Large Projectile Collision Accelerator II Blueprint;787;0.01
26428;Large Projectile Ambit Extension II;777;20
26429;Large Projectile Ambit Extension II Blueprint;787;0.01
26430;Large Projectile Burst Aerator II;777;20
26431;Large Projectile Burst Aerator II Blueprint;787;0.01
26432;Large Projectile Locus Coordinator II;777;20
26433;Large Projectile Locus Coordinator II Blueprint;787;0.01
26434;Large Projectile Metastasis Adjuster II;777;20
26435;Large Projectile Metastasis Adjuster II Blueprint;787;0.01
26436;Large Anti-EM Screen Reinforcer II;774;20
26437;Large Anti-EM Screen Reinforcer II Blueprint;787;0.01
26438;Large Anti-Explosive Screen Reinforcer II;774;20
26439;Large Anti-Explosive Screen Reinforcer II Blueprint;787;0.01
26440;Large Anti-Kinetic Screen Reinforcer II;774;20
26441;Large Anti-Kinetic Screen Reinforcer II Blueprint;787;0.01
26442;Large Anti-Thermal Screen Reinforcer II;774;20
26443;Large Anti-Thermal Screen Reinforcer II Blueprint;787;0.01
26444;Large Core Defense Capacitor Safeguard II;774;20
26445;Large Core Defense Capacitor Safeguard II Blueprint;787;0.01
26446;Large Core Defense Charge Economizer II;774;20
26447;Large Core Defense Charge Economizer II Blueprint;787;0.01
26448;Large Core Defense Field Extender II;774;20
26449;Large Core Defense Field Extender II Blueprint;787;0.01
26450;Large Core Defense Field Purger II;774;20
26451;Large Core Defense Field Purger II Blueprint;787;0.01
26452;Large Core Defense Operational Solidifier II;774;20
26453;Large Core Defense Operational Solidifier II Blueprint;787;0.01
26455;Administrative Key;474;0.1
26458;Me, Myself and Plunder;526;0.1
26459;Navigation for Dummies;526;0.1
26460;Cartography: The Art of Treasure Map Making;526;0.1
26461;Seasoned Dandruff;526;1.0
26462;Sweet Leaves;526;1.0
26463;Free Sample;526;1.0
26464;Speedometer;526;0.1
26465;Divine Opium;526;1.0
26466;Swirling Color-cards;526;0.1
26597;Cryptic Tuner Data Interface;716;1.0
26598;Cryptic Tuner Data Interface Blueprint;356;0.01
26599;Esoteric Tuner Data Interface;716;1.0
26600;Esoteric Tuner Data Interface Blueprint;356;0.01
26601;Incognito Tuner Data Interface;716;1.0
26602;Incognito Tuner Data Interface Blueprint;356;0.01
26603;Occult Tuner Data Interface;716;1.0
26604;Occult Tuner Data Interface Blueprint;356;0.01
26696;Sidura Meisana;283;0.1
26707;Hidden Data Sheets;314;1.0
26708;Port Rolette Residents;283;5.0
26710;Prototype Nuclear Small Arms;526;2.0
26759;Heavy Assault Missile Launcher I Blueprint;136;0.01
26760;Mjolnir Heavy Assault Missile Blueprint;166;0.01
26761;Inferno Heavy Assault Missile Blueprint;166;0.01
26762;Scourge Heavy Assault Missile Blueprint;166;0.01
26773;Regiment of Marines;283;2000.0
26774;Crates of Long-limb Roes;314;100.0
26775;Group of Janitors;283;50.0
26776;Barrels of Soil;314;8000.0
26777;Barrels Of Viral Agent;284;5000.0
26778;Crates of Holoreels;314;50.0
26779;Crates of Electronic Parts;314;40.0
26780;Crates of Crystal Eggs;313;90.0
26781;Crates of Transmitters;314;60.0
26782;Barrels of Fertilizer;314;6000.0
26783;Group of Homeless;283;40.0
26784;Heap-Load of Garbage;314;2500.0
26785;Crates of Frozen Plant Seeds;314;50.0
26786;Crates of Spirits;314;60.0
26787;Crates of Rocket Fuel;314;40.0
26788;Gang of Miners;283;6000.0
26789;Cache of Pistols;526;2000.0
26790;Crates of Tobacco;314;40.0
26791;Crates of Construction Blocks;314;70.0
26792;Barrels of Water;314;2500.0
26840;Raven State Issue;27;486000.0
26842;Tempest Tribal Issue;27;486000
26888;Mobile Large Warp Disruptor II;361;585.0
26889;Mobile Large Warp Disruptor II Blueprint;371;0.01
26890;Mobile Medium Warp Disruptor II;361;195.0
26891;Mobile Medium Warp Disruptor II Blueprint;371;0.01
26892;Mobile Small Warp Disruptor II;361;65.0
26893;Mobile Small Warp Disruptor II Blueprint;371;0.01
26901;Breeder Slave;283;1.5
26902;Fedo;526;0.5
26903;Military Intelligence Report;526;0.1
26904;Secure Coded Package;526;120.0
26905;Slave Ownership Record;526;0.1
26906;Slave Manifests;526;0.1
26907;Starkmanir Slave;283;3.0
26908;Valkears;283;1.0
26912;Small Remote Armor Repairer II;325;5
26913;Medium Remote Armor Repairer II;325;10
26914;Large Remote Armor Repairer II;325;25
26915;Large Remote Armor Repairer II Blueprint;350;0.01
26916;Medium Remote Armor Repairer II Blueprint;350;0.01
26917;Small Remote Armor Repairer II Blueprint;350;0.01
26929;Small Processor Overclocking Unit I;781;5.0
26930;Small Processor Overclocking Unit I Blueprint;787;0.01
26931;Small Processor Overclocking Unit II;781;5.0
26932;Small Processor Overclocking Unit II Blueprint;787;0.01
26974;Antiviral Drugs;314;0.2
26984;Civilian Salvager Blueprint;1123;0.01
26998;Hejilmar the Slave;283;3.0
27015;Civilian Data Analyzer Blueprint;917;0.01
27038;Clay Pigeon;526;1.0
27064;Capital Auxiliary Nano Pump I;773;40
27065;Capital Auxiliary Nano Pump I Blueprint;787;0.01
27066;Capital Nanobot Accelerator II;773;40
27067;Capital Nanobot Accelerator II Blueprint;787;0.01
27068;Small Remote Repair Augmentor I;773;5
27069;Small Remote Repair Augmentor I Blueprint;787;0.01
27070;Inherent Implants 'Noble' Repair Systems RS-601;738;1.0
27071;Inherent Implants 'Noble' Remote Armor Repair Systems RA-701;738;1.0
27072;Inherent Implants 'Noble' Mechanic MC-801;738;1.0
27073;Inherent Implants 'Noble' Repair Proficiency RP-901;738;1.0
27074;Inherent Implants 'Noble' Hull Upgrades HG-1001;738;1.0
27075;Eifyr and Co. 'Gunslinger' Motion Prediction MR-701;742;1.0
27076;Zainou 'Deadeye' Sharpshooter ST-901;742;1.0
27077;Inherent Implants 'Lancer' Gunnery RF-901;742;1.0
27078;Zainou 'Deadeye' Trajectory Analysis TA-701;742;1.0
27079;Inherent Implants 'Lancer' Controlled Bursts CB-701;742;1.0
27080;Zainou 'Gnome' Weapon Upgrades WU-1001;742;1.0
27081;Eifyr and Co. 'Gunslinger' Surgical Strike SS-901;742;1.0
27082;Inherent Implants 'Lancer' Small Energy Turret SE-601;742;1.0
27083;Zainou 'Deadeye' Small Hybrid Turret SH-601;742;1.0
27084;Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-601;742;1.0
27085;Inherent Implants 'Lancer' Medium Energy Turret ME-801;742;1.0
27086;Zainou 'Deadeye' Medium Hybrid Turret MH-801;742;1.0
27087;Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-801;742;1.0
27088;Inherent Implants 'Lancer' Large Energy Turret LE-1001;742;1.0
27089;Zainou 'Deadeye' Large Hybrid Turret LH-1001;742;1.0
27090;Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1001;742;1.0
27091;Zainou 'Gnome' Launcher CPU Efficiency LE-601;746;1.0
27092;Zainou 'Deadeye' Missile Bombardment MB-701;746;1.0
27093;Zainou 'Deadeye' Missile Projection MP-701;746;1.0
27094;Zainou 'Deadeye' Guided Missile Precision GP-801;746;1.0
27095;Zainou 'Deadeye' Target Navigation Prediction TN-901;746;1.0
27096;Zainou 'Deadeye' Rapid Launch RL-1001;746;1.0
27097;Eifyr and Co. 'Rogue' Navigation NN-601;747;1.0
27098;Eifyr and Co. 'Rogue' Fuel Conservation FC-801;747;1.0
27099;Eifyr and Co. 'Rogue' Evasive Maneuvering EM-701;747;1.0
27100;Eifyr and Co. 'Rogue' High Speed Maneuvering HS-901;747;1.0
27101;Eifyr and Co. 'Rogue' Acceleration Control AC-601;747;1.0
27102;Inherent Implants 'Highwall' Mining MX-1001;1229;1.0
27103;Inherent Implants 'Yeti' Ice Harvesting IH-1001;1229;1.0
27104;Zainou 'Gnome' Shield Upgrades SU-601;749;1.0
27105;Zainou 'Gnome' Shield Management SM-701;749;1.0
27106;Zainou 'Gnome' Shield Emission Systems SE-801;749;1.0
27107;Zainou 'Gnome' Shield Operation SP-901;749;1.0
27108;Zainou 'Snapshot' Light Missiles LM-903;746;1.0
27109;Zainou 'Snapshot' Heavy Assault Missiles AM-703;746;1.0
27110;Eifyr and Co. 'Rogue' Afterburner AB-610;747;1.0
27111;Eifyr and Co. 'Rogue' Afterburner AB-602;747;1.0
27112;Eifyr and Co. 'Rogue' Warp Drive Operation WD-610;747;1.0
27113;Eifyr and Co. 'Rogue' Warp Drive Operation WD-602;747;1.0
27114;Eifyr and Co. 'Rogue' Warp Drive Speed WS-615;747;1.0
27115;Eifyr and Co. 'Rogue' Warp Drive Speed WS-605;747;1.0
27116;Inherent Implants 'Squire' Capacitor Management EM-805;741;1.0
27117;Inherent Implants 'Squire' Capacitor Management EM-801;741;1.0
27118;Inherent Implants 'Squire' Capacitor Systems Operation EO-605;741;1.0
27119;Inherent Implants 'Squire' Capacitor Systems Operation EO-601;741;1.0
27120;Inherent Implants 'Squire' Capacitor Emission Systems ES-701;741;1.0
27121;Inherent Implants 'Squire' Capacitor Emission Systems ES-705;741;1.0
27122;Inherent Implants 'Squire' Energy Pulse Weapons EP-705;741;1.0
27123;Inherent Implants 'Squire' Energy Pulse Weapons EP-701;741;1.0
27124;Inherent Implants 'Squire' Energy Grid Upgrades EU-705;741;1.0
27125;Inherent Implants 'Squire' Energy Grid Upgrades EU-701;741;1.0
27126;Inherent Implants 'Squire' Power Grid Management EG-605;741;1.0
27127;Inherent Implants 'Squire' Power Grid Management EG-601;741;1.0
27128;Zainou 'Gypsy' Electronics Upgrades EU-605;741;1.0
27129;Zainou 'Gypsy' Electronics Upgrades EU-601;741;1.0
27130;Zainou 'Gypsy' Signature Analysis SA-705;1228;1.0
27131;Zainou 'Gypsy' Signature Analysis SA-701;1228;1.0
27142;Zainou 'Gypsy' CPU Management EE-605;741;1.0
27143;Zainou 'Gypsy' CPU Management EE-601;741;1.0
27147;Eifyr and Co. 'Alchemist' Biology BY-805;1231;1.0
27148;Eifyr and Co. 'Alchemist' Biology BY-810;1231;1.0
27149;Inherent Implants 'Highwall' Mining Upgrades MU-1003;1229;1.0
27150;Inherent Implants 'Highwall' Mining Upgrades MU-1005;1229;1.0
27151;Inherent Implants 'Highwall' Mining Upgrades MU-1001;1229;1.0
27167;Zainou 'Beancounter' Industry BX-802;743;1
27169;Zainou 'Beancounter' Reprocessing RX-802;1229;1
27170;Zainou 'Beancounter' Industry BX-801;743;1
27171;Zainou 'Beancounter' Industry BX-804;743;1
27174;Zainou 'Beancounter' Reprocessing RX-804;1229;1
27175;Zainou 'Beancounter' Reprocessing RX-801;1229;1
27176;Zainou 'Beancounter' Metallurgy MY-703;748;1
27177;Zainou 'Beancounter' Research RR-603;748;1
27178;Zainou 'Beancounter' Science SC-803;748;1
27179;Zainou 'Beancounter' Research RR-605;748;1
27180;Zainou 'Beancounter' Research RR-601;748;1
27181;Zainou 'Beancounter' Metallurgy MY-705;748;1
27182;Zainou 'Beancounter' Metallurgy MY-701;748;1
27184;Zainou 'Beancounter' Science SC-805;748;1
27185;Zainou 'Beancounter' Science SC-801;748;1
27186;Poteque 'Prospector' Astrometric Pinpointing AP-606;1230;1.0
27187;Poteque 'Prospector' Astrometric Acquisition AQ-706;1230;1.0
27188;Poteque 'Prospector' Astrometric Rangefinding AR-806;1230;1.0
27190;Poteque 'Prospector' Astrometric Pinpointing AP-610;1230;1.0
27191;Poteque 'Prospector' Astrometric Pinpointing AP-602;1230;1.0
27192;Poteque 'Prospector' Astrometric Acquisition AQ-710;1230;1.0
27193;Poteque 'Prospector' Astrometric Acquisition AQ-702;1230;1.0
27194;Poteque 'Prospector' Astrometric Rangefinding AR-810;1230;1.0
27195;Poteque 'Prospector' Astrometric Rangefinding AR-802;1230;1.0
27196;Poteque 'Prospector' Archaeology AC-905;1230;1.0
27197;Poteque 'Prospector' Hacking HC-905;1230;1.0
27198;Poteque 'Prospector' Salvaging SV-905;1230;1.0
27203;Production Assistant;283;3.0
27204;Hardwiring - Zainou 'Sharpshooter' ZMX100;746;1.0
27205;Hardwiring - Zainou 'Sharpshooter' ZMX1000;746;1.0
27206;Hardwiring - Zainou 'Sharpshooter' ZMX10;746;1.0
27224;Zainou 'Gypsy' Target Painting TG-903;740;1.0
27225;Zainou 'Gypsy' Electronic Warfare EW-905;740;1.0
27226;Zainou 'Gypsy' Electronic Warfare EW-901;740;1.0
27227;Zainou 'Gypsy' Long Range Targeting LT-805;1228;1.0
27229;Zainou 'Gypsy' Long Range Targeting LT-801;1228;1.0
27230;Zainou 'Gypsy' Propulsion Jamming PJ-805;740;1.0
27231;Zainou 'Gypsy' Propulsion Jamming PJ-801;740;1.0
27232;Zainou 'Gypsy' Sensor Linking SL-905;740;1.0
27233;Zainou 'Gypsy' Sensor Linking SL-901;740;1.0
27234;Zainou 'Gypsy' Weapon Disruption WD-905;740;1.0
27235;Zainou 'Gypsy' Weapon Disruption WD-901;740;1.0
27236;Zainou 'Gypsy' Target Painting TG-905;740;1.0
27237;Zainou 'Gypsy' Target Painting TG-901;740;1.0
27238;Eifyr and Co. 'Alchemist' Gas Harvesting GH-803;1229;1.0
27239;Eifyr and Co. 'Alchemist' Gas Harvesting GH-805;1229;1.0
27240;Eifyr and Co. 'Alchemist' Gas Harvesting GH-801;1229;1.0
27243;Zainou 'Snapshot' Defender Missiles DM-805;746;1.0
27244;Zainou 'Snapshot' Defender Missiles DM-801;746;1.0
27245;Zainou 'Snapshot' Heavy Assault Missiles AM-705;746;1.0
27246;Zainou 'Snapshot' Heavy Assault Missiles AM-701;746;1.0
27247;Zainou 'Snapshot' FOF Explosion Radius FR-1005;746;1.0
27249;Zainou 'Snapshot' FOF Explosion Radius FR-1001;746;1.0
27250;Zainou 'Snapshot' Heavy Missiles HM-705;746;1.0
27251;Zainou 'Snapshot' Heavy Missiles HM-701;746;1.0
27252;Zainou 'Snapshot' Light Missiles LM-905;746;1.0
27253;Zainou 'Snapshot' Light Missiles LM-901;746;1.0
27254;Zainou 'Snapshot' Rockets RD-905;746;1.0
27255;Zainou 'Snapshot' Rockets RD-901;746;1.0
27256;Zainou 'Snapshot' Torpedoes TD-605;746;1.0
27257;Zainou 'Snapshot' Torpedoes TD-601;746;1.0
27258;Zainou 'Snapshot' Cruise Missiles CM-605;746;1.0
27259;Zainou 'Snapshot' Cruise Missiles CM-601;746;1.0
27260;Poteque 'Prospector' Environmental Analysis EY-1005;1230;1.0
27274;Villard Wheel;526;25000.0
27276;Black Box;521;0.1
27294;Christer Fuglesang's Medal;526;0.1
27309;Station Warehouse Container Blueprint;1162;0.01
27313;Guristas Inferno Rocket;387;0.005
27315;Caldari Navy Inferno Rocket;387;0.005
27317;Dread Guristas Inferno Rocket;387;0.005
27319;Guristas Mjolnir Rocket;387;0.005
27321;Caldari Navy Mjolnir Rocket;387;0.005
27323;Dread Guristas Mjolnir Rocket;387;0.005
27325;Guristas Nova Rocket;387;0.005
27327;Caldari Navy Nova Rocket;387;0.005
27329;Dread Guristas Nova Rocket;387;0.005
27331;Guristas Scourge Rocket;387;0.005
27333;Caldari Navy Scourge Rocket;387;0.005
27335;Dread Guristas Scourge Rocket;387;0.005
27337;Guristas Mjolnir Torpedo;89;0.05
27339;Caldari Navy Mjolnir Torpedo;89;0.05
27341;Dread Guristas Mjolnir Torpedo;89;0.05
27343;Guristas Scourge Torpedo;89;0.05
27345;Caldari Navy Scourge Torpedo;89;0.05
27347;Dread Guristas Scourge Torpedo;89;0.05
27349;Guristas Inferno Torpedo;89;0.05
27351;Caldari Navy Inferno Torpedo;89;0.05
27353;Guristas Scourge Light Missile;384;0.015
27355;Dread Guristas Inferno Torpedo;89;0.05
27357;Guristas Nova Torpedo;89;0.05
27359;Caldari Navy Nova Torpedo;89;0.05
27361;Caldari Navy Scourge Light Missile;384;0.015
27363;Dread Guristas Nova Torpedo;89;0.05
27365;Dread Guristas Scourge Light Missile;384;0.015
27367;Guristas Inferno Light Missile;384;0.015
27369;Dread Guristas Inferno Light Missile;384;0.015
27371;Caldari Navy Inferno Light Missile;384;0.015
27373;Guristas Mjolnir Cruise Missile;386;0.05
27375;Dread Guristas Nova Light Missile;384;0.015
27377;Caldari Navy Mjolnir Cruise Missile;386;0.05
27379;Guristas Nova Light Missile;384;0.015
27381;Caldari Navy Nova Light Missile;384;0.015
27383;Guristas Mjolnir Light Missile;384;0.015
27385;Dread Guristas Mjolnir Light Missile;384;0.015
27387;Caldari Navy Mjolnir Light Missile;384;0.015
27389;Dread Guristas Mjolnir Cruise Missile;386;0.05
27391;Guristas Scourge Cruise Missile;386;0.05
27393;Guristas Nova Heavy Assault Missile;772;0.015
27395;Caldari Navy Scourge Cruise Missile;386;0.05
27397;Dread Guristas Nova Heavy Assault Missile;772;0.015
27399;Dread Guristas Scourge Cruise Missile;386;0.05
27401;Caldari Navy Nova Heavy Assault Missile;772;0.015
27403;Guristas Inferno Heavy Assault Missile;772;0.015
27405;Caldari Navy Inferno Heavy Assault Missile;772;0.015
27407;Dread Guristas Inferno Heavy Assault Missile;772;0.015
27409;Guristas Inferno Cruise Missile;386;0.05
27411;Guristas Scourge Heavy Assault Missile;772;0.015
27413;Caldari Navy Scourge Heavy Assault Missile;772;0.015
27415;Dread Guristas Scourge Heavy Assault Missile;772;0.015
27417;Guristas Mjolnir Heavy Assault Missile;772;0.015
27419;Caldari Navy Mjolnir Heavy Assault Missile;772;0.015
27421;Dread Guristas Mjolnir Heavy Assault Missile;772;0.015
27423;Caldari Navy Inferno Cruise Missile;386;0.05
27425;Dread Guristas Inferno Cruise Missile;386;0.05
27427;Guristas Nova Cruise Missile;386;0.05
27429;Caldari Navy Nova Cruise Missile;386;0.05
27431;Dread Guristas Nova Cruise Missile;386;0.05
27433;Guristas Mjolnir Heavy Missile;385;0.03
27435;Caldari Navy Mjolnir Heavy Missile;385;0.03
27437;Dread Guristas Mjolnir Heavy Missile;385;0.03
27439;Guristas Scourge Heavy Missile;385;0.03
27441;Caldari Navy Scourge Heavy Missile;385;0.03
27443;Dread Guristas Scourge Heavy Missile;385;0.03
27445;Guristas Inferno Heavy Missile;385;0.03
27447;Caldari Navy Inferno Heavy Missile;385;0.03
27449;Dread Guristas Inferno Heavy Missile;385;0.03
27451;Guristas Nova Heavy Missile;385;0.03
27453;Caldari Navy Nova Heavy Missile;385;0.03
27455;Dread Guristas Nova Heavy Missile;385;0.03
27459;Imperial Navy Mjolnir Auto-Targeting Cruise Missile I;396;0.05
27465;Caldari Navy Scourge Auto-Targeting Cruise Missile I;396;0.05
27471;Federation Navy Inferno Auto-Targeting Cruise Missile I;396;0.05
27477;Republic Fleet Nova Auto-Targeting Cruise Missile I;396;0.05
27483;Imperial Navy Mjolnir Auto-Targeting Heavy Missile I;395;0.03
27489;Caldari Navy Scourge Auto-Targeting Heavy Missile I;395;0.03
27495;Federation Navy Inferno Auto-Targeting Heavy Missile I;395;0.03
27501;Republic Fleet Nova Auto-Targeting Heavy Missile I;395;0.03
27507;Imperial Navy Mjolnir Auto-Targeting Light Missile I;394;0.015
27513;Caldari Navy Scourge Auto-Targeting Light Missile I;394;0.015
27519;Federation Navy Inferno Auto-Targeting Light Missile I;394;0.015
27525;Republic Fleet Nova Auto-Targeting Light Missile I;394;0.015
27530;Blood Control Tower;365;8000.0
27532;Dark Blood Control Tower;365;8000.0
27533;Guristas Control Tower;365;8000.0
27535;Dread Guristas Control Tower;365;8000.0
27536;Serpentis Control Tower;365;8000.0
27538;Shadow Control Tower;365;8000.0
27539;Angel Control Tower;365;8000.0
27540;Domination Control Tower;365;8000.0
27542;Serpentis Large Blaster Battery;449;5000.0
27544;Shadow Large Blaster Battery;449;5000.0
27545;Serpentis Large Railgun Battery;449;5000.0
27547;Shadow Large Railgun Battery;449;5000.0
27548;Blood Large Pulse Laser Battery;430;5000.0
27550;Dark Blood Large Pulse Laser Battery;430;5000.0
27551;Blood Large Beam Laser Battery;430;5000.0
27553;Dark Blood Large Beam Laser Battery;430;5000.0
27554;Angel Large AutoCannon Battery;426;5000.0
27556;Domination Large AutoCannon Battery;426;5000.0
27557;Angel Large Artillery Battery;426;5000.0
27559;Domination Large Artillery Battery;426;5000.0
27560;Guristas XL Torpedo Battery;417;5000.0
27562;Dread Guristas XL Torpedo Battery;417;5000.0
27563;Serpentis Warp Disruption Battery;443;4000.0
27565;Shadow Warp Disruption Battery;443;4000.0
27567;Serpentis Warp Scrambling Battery;443;4000.0
27569;Shadow Warp Scrambling Battery;443;4000.0
27570;Angel Stasis Webification Battery;441;4000.0
27573;Domination Stasis Webification Battery;441;4000.0
27574;Guristas Ion Field Projection Battery;439;4000.0
27576;Dread Guristas Ion Field Projection Battery;439;4000.0
27577;Guristas Phase Inversion Battery;439;4000.0
27579;Dread Guristas Phase Inversion Battery;439;4000.0
27580;Guristas Spatial Destabilization Battery;439;4000.0
27582;Dread Guristas Spatial Destabilization Battery;439;4000.0
27583;Guristas White Noise Generation Battery;439;4000.0
27585;Dread Guristas White Noise Generation Battery;439;4000.0
27589;Blood Control Tower Medium;365;4000.0
27591;Dark Blood Control Tower Medium;365;4000.0
27592;Blood Control Tower Small;365;2000.0
27594;Dark Blood Control Tower Small;365;2000.0
27595;Guristas Control Tower Medium;365;4000.0
27597;Dread Guristas Control Tower Medium;365;4000.0
27598;Guristas Control Tower Small;365;2000.0
27600;Dread Guristas Control Tower Small;365;2000.0
27601;Serpentis Control Tower Medium;365;4000.0
27603;Shadow Control Tower Medium;365;4000.0
27604;Serpentis Control Tower Small;365;2000.0
27606;Shadow Control Tower Small;365;2000.0
27607;Angel Control Tower Medium;365;4000.0
27609;Domination Control Tower Medium;365;4000.0
27610;Angel Control Tower Small;365;2000.0
27612;Domination Control Tower Small;365;2000.0
27613;Serpentis Medium Blaster Battery;449;1000.0
27615;Shadow Medium Blaster Battery;449;1000.0
27616;Serpentis Medium Railgun Battery;449;1000.0
27618;Shadow Medium Railgun Battery;449;1000.0
27619;Serpentis Small Blaster Battery;449;500.0
27621;Shadow Small Blaster Battery;449;500.0
27622;Serpentis Small Railgun Battery;449;500.0
27624;Shadow Small Railgun Battery;449;500.0
27625;Blood Medium Beam Laser Battery;430;1000.0
27627;Dark Blood Medium Beam Laser Battery;430;1000.0
27628;Blood Medium Pulse Laser Battery;430;1000.0
27630;Dark Blood Medium Pulse Laser Battery;430;1000.0
27631;Blood Small Beam Laser Battery;430;500.0
27633;Dark Blood Small Beam Laser Battery;430;500.0
27634;Blood Small Pulse Laser Battery;430;500.0
27636;Dark Blood Small Pulse Laser Battery;430;500.0
27638;Guristas Cruise Missile Battery;417;500.0
27640;Dread Guristas Cruise Missile Battery;417;500.0
27641;Guristas Torpedo Battery;417;1000.0
27643;Dread Guristas Torpedo Battery;417;1000.0
27644;Angel Medium Artillery Battery;426;1000.0
27646;Domination Medium Artillery Battery;426;1000.0
27647;Angel Medium AutoCannon Battery;426;1000.0
27649;Domination Medium AutoCannon Battery;426;1000.0
27650;Angel Small Artillery Battery;426;500.0
